frame_index,sample_time_s,mission_elapsed_time_s,met_raw_text,met_parse_status,met_raw_unit,met_raw_value,met_si_value,met_variant,stage1_velocity_raw_text,stage1_velocity_parse_status,stage1_velocity_raw_unit,stage1_velocity_raw_value,stage1_velocity_si_value,stage1_velocity_variant,stage1_altitude_raw_text,stage1_altitude_parse_status,stage1_altitude_raw_unit,stage1_altitude_raw_value,stage1_altitude_si_value,stage1_altitude_variant,stage2_velocity_raw_text,stage2_velocity_parse_status,stage2_velocity_raw_unit,stage2_velocity_raw_value,stage2_velocity_si_value,stage2_velocity_variant,stage2_altitude_raw_text,stage2_altitude_parse_status,stage2_altitude_raw_unit,stage2_altitude_raw_value,stage2_altitude_si_value,stage2_altitude_variant
21818,363.9995308837448,360.0,T+00:06:00,parsed,s,360.0,360.0,raw,"004,120 STAGE1 MPH VELOCITY",parsed,MPH,4120.0,1841.8048,raw,"000,078 STAGE1 ALTITUDE MI",parsed,MI,78.0,125528.832,raw,"STAGE2 005,976 MPH VELOCITY",parsed,MPH,5976.0,2671.51104,raw,"000,117 STAGE2 ALTITUDE MI",parsed,MI,117.0,188293.248,raw
21938,366.00154498705626,362.0,T+00:06:02,parsed,s,362.0,362.0,raw,"004,130 STAGE1 MPH VELOCITY",parsed,MPH,4130.0,1846.2752,raw,"000,078 STAGE1 ALTITUDE MI",parsed,MI,78.0,125528.832,raw,"STAGE2 006,004 MPH VELOCITY",parsed,MPH,6004.0,2684.02816,raw,"000,118 STAGE2 ALTITUDE MI",parsed,MI,118.0,189902.592,raw
22058,368.0035590903678,363.0,T+00:06:03,parsed,s,363.0,363.0,raw,"004,141 STAGE1 MPH VELOCITY",parsed,MPH,4141.0,1851.19264,raw,"000,077 STAGE1 ALTITUDE MI",parsed,MI,77.0,123919.488,raw,"STAGE2 006,030 MPH VELOCITY",parsed,MPH,6030.0,2695.6512,raw,"000,118 STAGE2 ALTITUDE MI",parsed,MI,118.0,189902.592,raw
22178,370.0055731936792,366.0,T+00:06:06,parsed,s,366.0,366.0,raw,"004,153 STAGE1 MPH VELOCITY",parsed,MPH,4153.0,1856.55712,raw,"000,077 STAGE1 ALTITUDE MI",parsed,MI,77.0,123919.488,raw,"006,061 STAGE2 MPH VELOCITY",parsed,MPH,6061.0,2709.50944,raw,"000,119 SIAGE2 M1 ALTTUDE",parsed,MI,119.0,191511.93600000002,rescue:adapt_b15
22298,372.00758729699066,368.0,T+00:06:08,parsed,s,368.0,368.0,raw,"004,164 STAGE1 MPH VELOCITY",parsed,MPH,4164.0,1861.47456,raw,"000,076 STAGE1 ALTITUDE MI",parsed,MI,76.0,122310.144,raw,"006,089 STAGE2 MPH VELOCITY",parsed,MPH,6089.0,2722.02656,rescue:col_x3,"000,119 STAGE2 MI ALTITUDE",parsed,MI,119.0,191511.93600000002,rescue:col_x4
22417,373.9929179494411,370.0,T+00:06:10,parsed,s,370.0,370.0,raw,"004,177 STAGE1 MPH VELOCITY",parsed,MPH,4177.0,1867.28608,raw,"000,075 STAGE1 ALTITUDE MI",parsed,MI,75.0,120700.8,raw,"006,118 STAGE2 MPH VELOCITY",parsed,MPH,6118.0,2734.99072,raw,"000,119 STAGE2 MI ALTITUDE",parsed,MI,119.0,191511.93600000002,rescue:col_x4
22537,375.99493205275263,371.0,T+00:06:11,parsed,s,371.0,371.0,raw,"004,188 STAGE1 MPH VELOCITY",parsed,MPH,4188.0,1872.20352,raw,"000,075 STAGE1 ALTITUDE MI",parsed,MI,75.0,120700.8,raw,"006,144 STAGE2 MPH VELOCITY",parsed,MPH,6144.0,2746.61376,raw,"000,120 STAGE2 ALTITUDE MI",parsed,MI,120.0,193121.28,raw
22657,377.9969461560641,374.0,T+00:06:14,parsed,s,374.0,374.0,raw,"STAGE1 004,203 MPH VELOCITY",parsed,MPH,4203.0,1878.90912,raw,"000,074 STAGE1 ALTITUDE MI",parsed,MI,74.0,119091.456,raw,"006,177 STAGE2 MPH VELOCITY",parsed,MPH,6177.0,2761.36608,raw,"000,120 STAGE2 ALTITUDE MI",parsed,MI,120.0,193121.28,raw
22777,379.9989602593755,375.0,T+00:06:15,parsed,s,375.0,375.0,raw,"STAGE1 004,214 MPH VELOCITY",parsed,MPH,4214.0,1883.82656,raw,"000,073 STAGE1 ALTITUDE MI",parsed,MI,73.0,117482.112,raw,"STAGE2 006,203 MPH VELOCITY",parsed,MPH,6203.0,2772.9891199999997,raw,"000,121 STAGE2 ALTITUDE MI",parsed,MI,121.0,194730.624,raw
22897,382.00097436268703,377.0,T+00:06:17,parsed,s,377.0,377.0,raw,"STAGE1 004,228 MPH VELOCITY",parsed,MPH,4228.0,1890.08512,raw,"000,073 STAGE1 ALTITUDE MI",parsed,MI,73.0,117482.112,raw,"STAGE2 006,233 MPH VELOCITY",parsed,MPH,6233.0,2786.4003199999997,raw,"000,121 STAGE2 MI ALTITUDE",parsed,MI,121.0,194730.624,raw
23017,384.0029884659984,380.0,T+00:06:20,parsed,s,380.0,380.0,raw,"STAGE1 004,243 MPH VELOCITY",parsed,MPH,4243.0,1896.79072,raw,"000,072 STAGE1 ALTITUDE MI",parsed,MI,72.0,115872.768,raw,"STAGE2 006,266 MPH VELOCITY",parsed,MPH,6266.0,2801.15264,raw,"000,121 STAGE2 MI ALTITUDE",parsed,MI,121.0,194730.624,raw
23137,386.0050025693099,382.0,T+00:06:22,parsed,s,382.0,382.0,raw,"STAGE1 004,257 MPH VELOCITY",parsed,MPH,4257.0,1903.04928,raw,"000,071 STAGE1 ALTITUDE MI",parsed,MI,71.0,114263.424,raw,"STAGE2 006,297 MPH VELOCITY",parsed,MPH,6297.0,2815.01088,raw,"000,122 STAGE2 MI ALTITUDE",parsed,MI,122.0,196339.968,raw
23257,388.0070166726214,383.0,T+00:06:23,parsed,s,383.0,383.0,raw,"004,270 STAGE1 MPH VELOCITY",parsed,MPH,4270.0,1908.8608,raw,"000,070 STAGE1 ALTITUDE MI",parsed,MI,70.0,112654.08,raw,"STAGE2 006,324 MPH VELOCITY",parsed,MPH,6324.0,2827.08096,raw,"000,122 STAGE2 ALTITUDE MI",parsed,MI,122.0,196339.968,raw
23376,389.99234732507193,385.0,T+00:06:25,parsed,s,385.0,385.0,raw,"004,285 STAGE1 MPH VELOCITY",parsed,MPH,4285.0,1915.5664,raw,"000,069 STAGE1 ALTITUDE MI",parsed,MI,69.0,111044.736,raw,"STAGE2 006,355 MPH VELOCITY",parsed,MPH,6355.0,2840.9392,raw,"000,122 STAGE2 ALTITUDE MI",parsed,MI,122.0,196339.968,raw
23496,391.99436142838334,387.0,T+00:06:27,parsed,s,387.0,387.0,raw,"004,301 STAGE1 MPH VELOCITY",parsed,MPH,4301.0,1922.71904,raw,"000,068 STAGE1 ALTITUDE MI",parsed,MI,68.0,109435.392,raw,"STAGE2 006,386 MPH VELOCITY",parsed,MPH,6386.0,2854.79744,raw,"000,123 STAGE2 MI ALTITUDE",parsed,MI,123.0,197949.312,raw
23616,393.9963755316948,389.0,T+00:06:29,parsed,s,389.0,389.0,raw,"004,316 STAGE1 MPH VELOCITY",parsed,MPH,4316.0,1929.42464,raw,"000,068 STAGE1 ALTITUDE MI",parsed,MI,68.0,109435.392,raw,"006,417 STAGE2 MPH VELOCITY",parsed,MPH,6417.0,2868.65568,raw,"000,123 STAGE2 MI ALTITUDE",parsed,MI,123.0,197949.312,raw
23736,395.9983896350063,391.0,T+00:06:31,parsed,s,391.0,391.0,raw,"004,332 STAGE1 MPH VELOCITY",parsed,MPH,4332.0,1936.57728,raw,"000,067 STAGE1 ALTITUDE MI",parsed,MI,67.0,107826.048,raw,"006,449 STAGE2 MPH VELOCITY",parsed,MPH,6449.0,2882.96096,raw,"000,123 STAGE2 ALTITUDE MI",parsed,MI,123.0,197949.312,raw
23856,398.00040373831774,393.0,T+00:06:33,parsed,s,393.0,393.0,raw,"004,348 STAGE1 MPH VELOCITY",parsed,MPH,4348.0,1943.72992,raw,"000,066 STAGE1 ALTITUDE MI",parsed,MI,66.0,106216.704,raw,"006,481 STAGE2 MPH VELOCITY",parsed,MPH,6481.0,2897.26624,raw,"000,124 STAGE2 ALTITUDE MI",parsed,MI,124.0,199558.656,raw
23976,400.0024178416292,395.0,T+00:06:35,parsed,s,395.0,395.0,raw,"004,365 STAGE1 MPH VELOCITY",parsed,MPH,4365.0,1951.3296,raw,"000,065 STAGE1 ALTITUDE MI",parsed,MI,65.0,104607.36,raw,"STAGE2 006,513 MPH VELOCITY",parsed,MPH,6513.0,2911.57152,raw,"000,124 STAGE2 ALTITUDE MI",parsed,MI,124.0,199558.656,raw
24096,402.0044319449407,398.0,T+00:06:38,parsed,s,398.0,398.0,raw,"STAGE1 004,384 MPH VELOCITY",parsed,MPH,4384.0,1959.82336,raw,"000,064 STAGE1 ALTITUDE MI",parsed,MI,64.0,102998.016,raw,"STAGE2 006,548 MPH VELOCITY",parsed,MPH,6548.0,2927.21792,raw,"000,124 STAGE2 ALTITUDE MI",parsed,MI,124.0,199558.656,raw
24216,404.0064460482521,399.0,T+00:06:39,parsed,s,399.0,399.0,raw,"004,399 STAGE1 MPH VELOCITY",parsed,MPH,4399.0,1966.52896,raw,"000,063 STAGE1 ALTITUDE MI",parsed,MI,63.0,101388.672,raw,"006,577 STAGE2 MPH VELOCITY",parsed,MPH,6577.0,2940.18208,raw,"000,125 STAGE2 ALTITUDE MI",parsed,MI,125.0,201168.0,raw
24335,405.99177670070264,402.0,T+00:06:42,parsed,s,402.0,402.0,raw,"004,418 STAGE1 MPH VELOCITY",parsed,MPH,4418.0,1975.02272,raw,"326,186 STAGE1 ALTITUDE FT",parsed,FT,326186.0,99421.4928,raw,"STAGE2 006,613 MPH VELOCITY",parsed,MPH,6613.0,2956.27552,raw,"000,125 STAGE2 ALTITUDE MI",parsed,MI,125.0,201168.0,raw
24455,407.9937908040141,404.0,T+00:06:44,parsed,s,404.0,404.0,raw,"STAGE1 004,436 MPH VELOCITY",parsed,MPH,4436.0,1983.06944,raw,"320,522 STAGE1 ALTITUDE FT",parsed,FT,320522.0,97695.1056,raw,"STAGE2 006,646 MPH VELOCITY",parsed,MPH,6646.0,2971.0278399999997,raw,"000,125 STAGE2 ALTITUDE MI",parsed,MI,125.0,201168.0,raw
24575,409.9958049073256,405.0,T+00:06:45,parsed,s,405.0,405.0,raw,"STAGE1 004,453 MPH VELOCITY",parsed,MPH,4453.0,1990.66912,raw,"315,384 STAGE1 ALTITUDE FT",parsed,FT,315384.0,96129.0432,raw,"STAGE2 006,677 MPH VELOCITY",parsed,MPH,6677.0,2984.88608,raw,"000,125 STAGE2 ALTITUDE MI",parsed,MI,125.0,201168.0,raw
24695,411.99781901063704,408.0,T+00:06:48,parsed,s,408.0,408.0,raw,"STAGE1 004,473 MPH VELOCITY",parsed,MPH,4473.0,1999.60992,raw,"308,824 STAGE1 ALTITUDE FT",parsed,FT,308824.0,94129.5552,raw,"STAGE2 006,713 MPH VELOCITY",parsed,MPH,6713.0,3000.97952,raw,"000,126 STAGE2 ALTITUDE MI",parsed,MI,126.0,202777.344,raw
24815,413.99983311394845,410.0,T+00:06:50,parsed,s,410.0,410.0,raw,"STAGE1 004,492 MPH VELOCITY",parsed,MPH,4492.0,2008.10368,raw,"302,789 STAGE1 ALTITUDE FT",parsed,FT,302789.0,92290.0872,raw,"STAGE2 006,747 MPH VELOCITY",parsed,MPH,6747.0,3016.17888,raw,"000,126 STAGE2 ALTITUDE MI",parsed,MI,126.0,202777.344,raw
24935,416.0018472172599,411.0,T+00:06:51,parsed,s,411.0,411.0,raw,"STAGE1 004,509 MPH VELOCITY",parsed,MPH,4509.0,2015.70336,raw,"298,011 STAGE1 ALTITUDE FT",parsed,FT,298011.0,90833.7528,raw,"STAGE2 006,777 MPH VELOCITY",parsed,MPH,6777.0,3029.59008,raw,"000,126 STAGE2 ALTITUDE MI",parsed,MI,126.0,202777.344,raw
25055,418.0038613205714,413.0,T+00:06:53,parsed,s,413.0,413.0,raw,"STAGE1 004,529 MPH VELOCITY",parsed,MPH,4529.0,2024.64416,raw,"291,756 STAGE1 ALTITUDE FT",parsed,FT,291756.0,88927.22880000001,raw,"STAGE2 006,812 MPH VELOCITY",parsed,MPH,6812.0,3045.23648,raw,"000,126 STAGE2 ALTITUDE MI",parsed,MI,126.0,202777.344,raw
25175,420.00587542388286,415.0,T+00:06:55,parsed,s,415.0,415.0,raw,"004,548 STAGE1 MPH VELOCITY",parsed,MPH,4548.0,2033.13792,raw,"285,378 STAGE1 ALTITUDE FT",parsed,FT,285378.0,86983.2144,raw,"006,846 STAGE2 MPH VELOCITY",parsed,MPH,6846.0,3060.43584,raw,"000,127 STAGE2 MI ALTITUDE",parsed,MI,127.0,204386.688,raw
25295,422.0078895271943,417.0,T+00:06:57,parsed,s,417.0,417.0,raw,"004,568 STAGE1 MPH VELOCITY",parsed,MPH,4568.0,2042.07872,raw,"281,782 STAGE1 ALTITUDE FT",parsed,FT,281782.0,85887.1536,raw,"STAGE2 006,881 MPH VELOCITY",parsed,MPH,6881.0,3076.0822399999997,raw,"000,127 STAGE2 MI ALTITUDE",parsed,MI,127.0,204386.688,raw
25414,423.9932201796448,419.0,T+00:06:59,parsed,s,419.0,419.0,raw,"004,588 STAGE1 MPH VELOCITY",parsed,MPH,4588.0,2051.01952,raw,"273,734 STAGE1 ALTITUDE FT",parsed,FT,273734.0,83434.1232,raw,"STAGE2 006,916 MPH VELOCITY",parsed,MPH,6916.0,3091.72864,raw,"000,127 STAGE2 MI ALTITUDE",parsed,MI,127.0,204386.688,raw
25534,425.9952342829563,421.0,T+00:07:01,parsed,s,421.0,421.0,raw,"004,607 STAGE1 MPH VELOCITY",parsed,MPH,4607.0,2059.51328,raw,"268,517 STAGE1 ALTITUDE FT",parsed,FT,268517.0,81843.9816,raw,"STAGE2 006,947 MPH VELOCITY",parsed,MPH,6947.0,3105.58688,raw,"000,127 STAGE2 MI ALTITUDE",parsed,MI,127.0,204386.688,raw
25654,427.99724838626776,423.0,T+00:07:03,parsed,s,423.0,423.0,raw,"STAGE1 004,628 MPH VELOCITY",parsed,MPH,4628.0,2068.90112,raw,"265,502 STAGE1 ALTITUDE FT",parsed,FT,265502.0,80925.0096,raw,"006,983 STAGE2 MPH VELOCITY",parsed,MPH,6983.0,3121.68032,rescue:col_x3,"000,128 STAGE2 ALTITUDE MI",parsed,MI,128.0,205996.032,raw
25774,429.9992624895792,426.0,T+00:07:06,parsed,s,426.0,426.0,raw,"STAGE1 004,653 MPH VELOCITY",parsed,MPH,4653.0,2080.07712,raw,"265,502 STAGE1 ALTITUDE FT",parsed,FT,265502.0,80925.0096,raw,"STAGE2 007,025 MPH VELOCITY",parsed,MPH,7025.0,3140.456,raw,"000,128 STAGE2 ALTITUDE MI",parsed,MI,128.0,205996.032,raw
25894,432.0012765928907,428.0,T+00:07:08,parsed,s,428.0,428.0,raw,"STAGE1 004,674 MPH VELOCITY",parsed,MPH,4674.0,2089.46496,raw,"252,403 STAGE1 ALTITUDE FT",parsed,FT,252403.0,76932.4344,raw,"STAGE2 007,061 MPH VELOCITY",parsed,MPH,7061.0,3156.54944,raw,"000,128 STAGE2 ALTITUDE MI",parsed,MI,128.0,205996.032,raw
26014,434.0032906962021,429.0,T+00:07:09,parsed,s,429.0,429.0,raw,"STAGE1 004,658 MPH VELOCITY",parsed,MPH,4658.0,2082.31232,raw,"242,096 STAGE1 ALTITUDE FT",parsed,FT,242096.0,73790.86080000001,raw,"007,093 STAGE2 MPH VELOCITY",parsed,MPH,7093.0,3170.85472,rescue:col_x3,"000,128 STAGE2 ALTITUDE MI",parsed,MI,128.0,205996.032,raw
26134,436.0053047995136,432.0,T+00:07:12,parsed,s,432.0,432.0,raw,"004,592 STAGE1 MPH VELOCITY",parsed,MPH,4592.0,2052.80768,raw,"237,287 STAGE1 ALTITUDE FT",parsed,FT,237287.0,72325.0776,raw,"STAGE2 007,133 MPH VELOCITY",parsed,MPH,7133.0,3188.73632,raw,"000,128 STAGE2 ALTITUDE MI",parsed,MI,128.0,205996.032,raw
26254,438.00731890282503,433.0,T+00:07:13,parsed,s,433.0,433.0,raw,"STAGE1 004,474 MPH VELOCITY",parsed,MPH,4474.0,2000.05696,raw,"226,952 STAGE1 ALTITUDE FT",parsed,FT,226952.0,69174.9696,raw,"007,166 STAGE2 MPH VELOCITY",parsed,MPH,7166.0,3203.48864,raw,"000,129 STAGE2 ALTITUDE MI",parsed,MI,129.0,207605.376,raw
26373,439.9926495552756,435.0,T+00:07:15,parsed,s,435.0,435.0,raw,"004,359 STAGE1 MPH VELOCITY",parsed,MPH,4359.0,1948.64736,raw,"218,402 STAGE1 ALTITUDE FT",parsed,FT,218402.0,66568.9296,raw,"007,203 STAGE2 MPH VELOCITY",parsed,MPH,7203.0,3220.02912,raw,"000,129 STAGE2 ALTITUDE MI",parsed,MI,129.0,207605.376,raw
26493,441.994663658587,437.0,T+00:07:17,parsed,s,437.0,437.0,raw,"004,242 STAGE1 MPH VELOCITY",parsed,MPH,4242.0,1896.34368,raw,"212,305 STAGE1 ALTITUDE FT",parsed,FT,212305.0,64710.564000000006,raw,"STAGE2 007,240 VELOCITY MPH",parsed,MPH,7240.0,3236.5696,raw,"STAGE2 000,129 ALTITUDE MI",parsed,MI,129.0,207605.376,raw
26613,443.99667776189847,440.0,T+00:07:20,parsed,s,440.0,440.0,raw,"004,110 STAGE1 MPH VELOCITY",parsed,MPH,4110.0,1837.3344,raw,"204,833 STAGE1 ALTITUDE FT",parsed,FT,204833.0,62433.0984,raw,"STAGE2 007,281 VELOCITY MPH",parsed,MPH,7281.0,3254.89824,raw,"STAGE2 000,129 ALTITUDE MI",parsed,MI,129.0,207605.376,raw
26733,445.99869186520993,441.0,T+00:07:21,parsed,s,441.0,441.0,raw,"004,012 STAGE1 MPH VELOCITY",parsed,MPH,4012.0,1793.52448,rescue:col_x3,"198,978 STAGE1 FT ALTITUDE",parsed,FT,198978.0,60648.4944,raw,"STAGE2 007,315 VELOCITY MPH",parsed,MPH,7315.0,3270.0976,raw,"000,129 STAGE2 ALTITUDE MI",parsed,MI,129.0,207605.376,raw
26853,448.0007059685214,444.0,T+00:07:24,parsed,s,444.0,444.0,raw,"STAGE1 003,862 MPH VELOCITY",parsed,MPH,3862.0,1726.46848,raw,"192,527 STAGE1 ALTITUDE FT",parsed,FT,192527.0,58682.229600000006,raw,"STAGE2 007,356 VELOCITY MPH",parsed,MPH,7356.0,3288.42624,raw,"000,129 STAGE2 MI ALTITUDE",parsed,MI,129.0,207605.37600000002,rescue:col_x3
26973,450.00272007183287,446.0,T+00:07:26,parsed,s,446.0,446.0,raw,"003,733 STAGE1 MPH VELOCITY",parsed,MPH,3733.0,1668.80032,raw,"186,917 STAGE1 ALTITUDE FT",parsed,FT,186917.0,56972.301600000006,raw,"STAGE2 007,394 VELOCITY MPH",parsed,MPH,7394.0,3305.41376,raw,"000,130 STAGE2 ALTITUDE MI",parsed,MI,130.0,209214.72,raw
27093,452.00473417514434,448.0,T+00:07:28,parsed,s,448.0,448.0,raw,"003,615 STAGE1 MPH VELOCITY",parsed,MPH,3615.0,1616.0496,raw,"180,749 STAGE1 ALTITUDE FT",parsed,FT,180749.0,55092.2952,raw,"STAGE2 007,433 VELOCITY MPH",parsed,MPH,7433.0,3322.84832,raw,"000,130 STAGE2 ALTITUDE MI",parsed,MI,130.0,209214.72,raw
27213,454.00674827845575,449.0,T+00:07:29,parsed,s,449.0,449.0,raw,"003,481 STAGE1 MPH VELOCITY",parsed,MPH,3481.0,1556.14624,raw,"175,399 STAGE1 FT ALTITUDE",parsed,FT,175399.0,53461.6152,raw,"007,467 STAGE2 MPH VELOCITY",parsed,MPH,7467.0,3338.04768,raw,"000,130 STAGE2 ALTITUDE MI",parsed,MI,130.0,209214.72,raw
27332,455.9920789309063,451.0,T+00:07:31,parsed,s,451.0,451.0,raw,"003,344 STAGE1 MPH VELOCITY",parsed,MPH,3344.0,1494.90176,raw,"169,534 STAGE1 ALTITUDE FT",parsed,FT,169534.0,51673.963200000006,raw,"STAGE2 007,506 MPH VELOCITY",parsed,MPH,7506.0,3355.48224,raw,"000,130 STAGE2 ALTITUDE MI",parsed,MI,130.0,209214.72,raw
27452,457.99409303421777,453.0,T+00:07:33,parsed,s,453.0,453.0,raw,"003,204 STAGE1 MPH VELOCITY",parsed,MPH,3204.0,1432.31616,raw,"163,838 STAGE1 ALTITUDE FT",parsed,FT,163838.0,49937.822400000005,raw,"STAGE2 007,545 MPH VELOCITY",parsed,MPH,7545.0,3372.9168,raw,"000,130 STAGE2 ALTITUDE MI",parsed,MI,130.0,209214.72,raw
27572,459.9961071375293,456.0,T+00:07:36,parsed,s,456.0,456.0,raw,"003,057 STAGE1 MPH VELOCITY",parsed,MPH,3057.0,1366.60128,raw,"158,314 STAGE1 ALTITUDE FT",parsed,FT,158314.0,48254.107200000006,raw,"007,589 STAGE 2 MPH YELDCITY",parsed,MPH,7589.0,3392.5865599999997,rescue:adapt_b21,"000,130 STAGE2 ALTITUDE MI",parsed,MI,130.0,209214.72,raw
27692,461.99812124084065,457.0,T+00:07:37,parsed,s,457.0,457.0,raw,"002,998 STAGEI MPH VELOCMY",parsed,MPH,2998.0,1340.22592,rescue:adapt_b21,"153,492 STAGE1 ALTITUDE FT",parsed,FT,153492.0,46784.3616,raw,"STAGE2 007,625 MPH VELOCITY",parsed,MPH,7625.0,3408.68,raw,"000,130 STAGE2 ALTITUDE MI",parsed,MI,130.0,209214.72,raw
27812,464.0001353441521,459.0,T+00:07:39,parsed,s,459.0,459.0,raw,"002,982 STAGE1 MPH VELOCITY",parsed,MPH,2982.0,1333.07328,raw,"148,073 STAGE1 ALTITUDE FT",parsed,FT,148073.0,45132.650400000006,raw,"STAGE2 007,665 MPH VELOCITY",parsed,MPH,7665.0,3426.5616,raw,"000,131 STAGE2 ALTITUDE MI",parsed,MI,131.0,210824.064,raw
27932,466.0021494474636,461.0,T+00:07:41,parsed,s,461.0,461.0,raw,"003,004 STAGE1 MPH VELOCITY",parsed,MPH,3004.0,1342.90816,raw,"142,546 STAGE1 ALTITUDE FT",parsed,FT,142546.0,43448.020800000006,raw,"STAGE2 007,705 MPH VELOCITY",parsed,MPH,7705.0,3444.4432,raw,"000,131 STAGE2 ALTITUDE MI",parsed,MI,131.0,210824.064,raw
28052,468.00416355077505,464.0,T+00:07:44,parsed,s,464.0,464.0,raw,,missing,,,,,,missing,,,,,,missing,,,,,,missing,,,,
28172,470.0061776540865,466.0,T+00:07:46,parsed,s,466.0,466.0,raw,,missing,,,,,,missing,,,,,,missing,,,,,,missing,,,,
28292,472.008191757398,467.0,T+00:07:47,parsed,s,467.0,467.0,raw,,missing,,,,,,missing,,,,,,missing,,,,,,missing,,,,
28411,473.9935224098485,469.0,T+00:07:49,parsed,s,469.0,469.0,raw,,missing,,,,,,missing,,,,,,missing,,,,,,missing,,,,
28531,475.99553651315995,472.0,T+00:07:52,parsed,s,472.0,472.0,raw,,missing,,,,,,missing,,,,,,missing,,,,,,missing,,,,
28651,477.9975506164714,473.0,T+00:07:53,parsed,s,473.0,473.0,raw,,missing,,,,,,missing,,,,,,missing,,,,,,missing,,,,
28771,479.9995647197829,475.0,T+00:07:55,parsed,s,475.0,475.0,raw,,missing,,,,,,missing,,,,,,missing,,,,,,missing,,,,
28891,482.0015788230943,477.0,T+00:07:57,parsed,s,477.0,477.0,raw,,missing,,,,,,missing,,,,,,missing,,,,,,missing,,,,
29011,484.00359292640576,479.0,T+00:07:59,parsed,s,479.0,479.0,raw,,missing,,,,,,missing,,,,,,missing,,,,,,missing,,,,
29131,486.0056070297172,481.0,T+00:08:01,parsed,s,481.0,481.0,raw,,missing,,,,,,missing,,,,,,missing,,,,,,missing,,,,
29251,488.0076211330287,484.0,T+00:08:04,parsed,s,484.0,484.0,raw,,missing,,,,,,missing,,,,,,missing,,,,,,missing,,,,
29370,489.9929517854792,485.0,T+00:08:05,parsed,s,485.0,485.0,raw,,missing,,,,,,missing,,,,,,missing,,,,,,missing,,,,
29490,491.99496588879066,487.0,T+00:08:07,parsed,s,487.0,487.0,raw,,missing,,,,,,missing,,,,,,missing,,,,,,missing,,,,
29610,493.9969799921021,490.0,T+00:08:10,parsed,s,490.0,490.0,raw,,missing,,,,,,missing,,,,,,missing,,,,,,missing,,,,
29730,495.9989940954136,491.0,T+00:08:11,parsed,s,491.0,491.0,raw,,missing,,,,,,missing,,,,,,missing,,,,,,missing,,,,
29850,498.00100819872506,493.0,T+00:08:13,parsed,s,493.0,493.0,raw,,missing,,,,,,missing,,,,,,missing,,,,,,missing,,,,
29970,500.0030223020365,496.0,T+00:08:16,parsed,s,496.0,496.0,raw,,missing,,,,,,missing,,,,,,missing,,,,,,missing,,,,
30090,502.00503640534794,497.0,T+00:08:17,parsed,s,497.0,497.0,raw,,missing,,,,,,missing,,,,,,missing,,,,,,missing,,,,
30210,504.0070505086594,499.0,T+00:08:19,parsed,s,499.0,499.0,raw,,missing,,,,,,missing,,,,,,missing,,,,,,missing,,,,
